Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Marital_Status_Grouped,Marital_Merged_Couples,Marital_Merged_Single_Household,Marital_Merged_Unknown,Age,Total_Children,Total_Household_Size,Total_Spending,Loyalty_Months,Campaign_Response_Rate,Shopping_Frequency
3,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,42,1,3,44,136,0.0,9
3,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,56,2,4,63,133,0.0,8
2,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,73,1,3,901,145,0.0,23
0,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,2,4,38,152,0.0,6
4,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,68,1,2,455,146,0.0,20
4,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,75,1,2,775,149,0.0,24
3,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,65,1,3,15,133,0.0,4
2,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,51,1,3,38,140,0.0,6
4,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,Couples,1,0,0,40,0,2,1512,135,0.6,22
2,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,74,1,3,43,148,0.0,5
2,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,47,1,2,42,153,0.0,5
2,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,40,0,2,1089,132,0.0,23
3,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,1,3,162,152,0.0,9
2,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,73,0,1,1272,147,0.0,19
2,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,Couples,1,0,0,42,0,2,1173,150,0.0,20
3,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,50,1,3,816,130,0.0,22
2,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,56,2,3,74,145,0.0,9
2,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,70,1,3,134,147,0.0,9
4,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,84,0,1,157,142,0.0,9
2,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,1,3,561,139,0.0,18
2,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,73,0,1,1336,132,0.0,19
4,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,Couples,1,0,0,48,0,2,2092,153,0.0,23
4,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,60,0,1,463,137,0.0,16
4,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,74,0,1,1130,132,0.0,17
2,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,1,3,20,135,0.0,5
2,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,Single_Household,0,1,0,68,1,2,377,150,0.2,18
4,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,74,2,3,138,132,0.0,10
3,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,59,1,3,1012,142,0.0,26
4,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,Single_Household,0,1,0,62,0,1,1766,142,0.6,15
2,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,2,4,45,130,0.0,9
2,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,72,2,3,161,144,0.0,10
2,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,58,1,2,144,136,0.0,8
2,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,77,0,2,1734,140,0.0,26
2,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,1,3,823,138,0.0,22
2,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,61,1,3,1138,134,0.0,28
2,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,Single_Household,0,1,0,75,0,1,1429,146,0.2,21
3,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,Couples,1,0,0,46,0,2,1371,135,0.4,21
2,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,Single_Household,0,1,0,58,1,2,982,147,0.2,16
2,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,Single_Household,0,1,0,41,1,2,44,133,0.2,5
2,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,Couples,1,0,0,53,2,4,318,148,0.0,17
2,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,1,3,434,145,0.0,16
0,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,53,2,4,198,138,0.0,12
2,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,1,3,359,139,0.0,25
0,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,61,0,2,576,153,0.0,18
4,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,56,2,3,88,139,0.0,11
2,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,Couples,1,0,0,45,1,3,63,133,0.0,6
3,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,Single_Household,0,1,0,40,1,2,27,149,0.2,4
2,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,Couples,1,0,0,40,1,3,193,146,0.0,11
4,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,50,1,2,101,152,0.0,9
3,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,62,1,3,140,143,0.0,8
2,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,49,2,3,415,147,0.0,22
2,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,67,1,3,22,148,0.0,4
2,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,2,4,263,147,0.0,16
2,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,33,0,2,393,142,0.0,12
2,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,38,1,3,147,138,0.0,10
2,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,68,1,3,443,132,0.0,16
4,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,Single_Household,0,1,0,61,0,1,1958,136,0.2,19
3,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,53,1,3,174,145,0.0,10
3,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,Single_Household,0,1,0,77,0,1,2217,138,0.2,27
2,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,64,2,4,25,145,0.0,6
2,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,Couples,1,0,0,49,0,2,895,152,0.2,16
4,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,1,3,484,148,0.0,18
4,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,Couples,1,0,0,51,1,3,413,148,0.2,18
0,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,44,1,2,331,136,0.0,12
2,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,54,1,2,25,146,0.0,5
4,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,57,1,2,13,136,0.0,4
2,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,Couples,1,0,0,54,1,3,115,152,0.0,10
2,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,58,0,1,16,130,0.0,4
3,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,52,2,3,92,139,0.0,9
2,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,47,1,3,52,138,0.0,7
2,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,54,1,3,1464,149,0.0,23
2,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,Single_Household,0,1,0,60,1,2,441,147,0.2,17
4,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,65,1,2,283,139,0.0,12
4,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,58,1,3,747,134,0.0,23
2,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,66,0,1,1870,143,0.0,17
2,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,38,1,2,165,147,0.0,11
1,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,Couples,1,0,0,43,0,2,839,147,0.0,27
2,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,66,0,1,1655,153,0.0,25
0,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,2,4,23,145,0.0,4
2,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,Couples,1,0,0,41,0,2,66,146,0.0,6
2,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,57,2,4,37,145,0.0,8
2,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,Single_Household,0,1,0,73,2,3,21,133,0.0,6
2,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,3,5,22,151,0.0,4
2,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,1,3,78,134,0.0,9
3,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,42,1,3,79,145,0.0,6
2,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,68,2,4,265,135,0.0,17
3,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,72,1,3,1175,135,0.0,19
4,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,59,1,3,1305,147,0.0,28
3,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,45,1,3,46,134,0.0,8
2,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,59,2,4,25,146,0.0,4
2,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,71,0,1,46,138,0.0,5
3,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,Couples,1,0,0,75,1,3,874,152,0.2,26
0,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,Couples,1,0,0,39,1,3,100,153,0.0,10
4,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,Single_Household,0,1,0,77,1,2,930,146,0.2,25
2,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,69,1,3,868,137,0.0,23
2,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,1,3,45,138,0.0,9
2,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,1,3,1260,144,0.0,29
2,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,Couples,1,0,0,40,1,3,414,139,0.2,12
2,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,74,1,3,392,137,0.0,15
2,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,47,2,4,1109,151,0.0,29
2,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,73,1,2,639,143,0.0,22
2,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,40,1,3,79,145,0.0,6
2,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,Couples,1,0,0,42,0,2,1665,147,0.2,24
2,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,33,0,1,692,144,0.0,18
2,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,54,3,4,1392,151,0.0,29
2,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,43,1,3,44,137,0.0,7
3,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,45,1,3,50,137,0.0,6
2,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,53,1,3,467,152,0.0,21
2,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,54,1,2,223,137,0.0,12
2,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,65,1,3,158,131,0.0,9
2,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,Couples,1,0,0,51,0,2,1211,140,0.4,28
2,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,54,1,2,1575,153,0.0,14
0,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,77,0,2,1208,136,0.0,22
2,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,73,2,4,43,146,0.0,5
2,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,Single_Household,0,1,0,49,2,3,527,139,0.2,21
2,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,65,1,2,932,130,0.0,15
3,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,69,2,3,71,131,0.0,8
2,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,71,2,4,54,130,0.0,5
2,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,59,0,1,129,145,0.0,7
2,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,51,1,2,1615,151,0.0,27
4,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,48,1,2,1034,141,0.0,26
2,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,74,1,3,1088,148,0.0,25
2,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,1,3,137,136,0.0,10
4,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,42,0,2,1244,138,0.0,17
2,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,46,2,4,41,148,0.0,7
2,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,50,1,3,1174,153,0.0,32
2,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,73,1,2,993,148,0.0,15
2,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,76,0,2,100,140,0.0,7
4,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,72,1,3,1680,150,0.0,17
2,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,40,1,3,98,133,0.0,9
2,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,45,1,3,48,138,0.0,5
2,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,75,1,3,519,141,0.0,19
2,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,68,1,3,715,136,0.0,20
2,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,1,3,37,139,0.0,5
4,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,37,0,1,653,148,0.0,20
2,69520.0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,41,0,2,1455,142,0.0,21
2,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,54,1,2,602,135,0.0,19
3,27889.0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,47,1,3,26,142,0.0,5
1,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,64,0,1,102,133,0.0,7
2,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,51,1,3,176,152,0.0,9
2,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,64,1,3,433,150,0.0,17
2,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,36,0,2,1366,148,0.0,30
2,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,1,3,1001,147,0.0,27
0,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,32,0,2,961,149,0.0,18
2,79823.0,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11,0,Couples,1,0,0,65,1,3,1518,133,0.2,23
2,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,44,1,2,56,139,0.0,8
3,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,53,1,3,22,138,0.0,4
3,53367.0,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,3,11,1,Single_Household,0,1,0,50,2,3,400,140,0.0,21
1,22390.0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,0,2,26,138,0.0,4
2,71322.0,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,1,3,350,132,0.0,13
2,79244.0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,3,11,1,Unknown,0,0,1,31,0,1,1216,148,0.4,22
3,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,Couples,1,0,0,75,1,3,874,152,0.2,26
4,48699.0,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,74,2,4,40,143,0.0,5
2,80144.0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,3,11,0,Couples,1,0,0,49,0,2,1367,139,0.0,19
2,54252.0,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,68,2,3,264,143,0.0,15
3,81929.0,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,3,11,1,Couples,1,0,0,48,1,3,2053,151,0.4,20
2,76068.0,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,3,11,0,Couples,1,0,0,49,1,3,1376,149,0.4,10
3,53204.0,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,2,4,45,133,0.0,5
4,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,Couples,1,0,0,75,1,3,976,131,0.0,27
0,14796.0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,3,11,1,Couples,1,0,0,40,1,3,51,152,0.0,6
4,78128.0,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,3,11,0,Couples,1,0,0,50,1,3,1264,134,0.4,20
1,14188.0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,3,11,0,Couples,1,0,0,52,0,2,75,146,0.0,7
1,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,38,1,3,57,150,0.0,7
3,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,62,1,3,140,143,0.0,8
2,72967.0,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,3,11,1,Single_Household,0,1,0,54,1,2,497,149,0.2,19
3,48150.0,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,75,1,3,266,143,0.0,13
2,82332.0,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,3,11,1,Single_Household,0,1,0,63,0,1,2006,152,0.2,21
2,58275.0,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,69,2,3,615,143,0.0,23
4,44953.0,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,3,11,0,Couples,1,0,0,43,0,2,1021,148,0.2,24
2,34587.0,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,71,2,4,22,131,0.0,6
3,43018.0,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,3,11,0,Couples,1,0,0,50,1,3,133,138,0.0,7
3,45736.0,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,70,1,3,437,141,0.0,19
3,66476.0,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,3,11,0,Couples,1,0,0,55,1,3,1013,137,0.0,26
0,27733.0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,43,1,3,57,140,0.0,7
4,69805.0,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,3,11,0,Couples,1,0,0,72,1,3,1038,135,0.0,27
3,72217.0,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,62,0,1,1573,145,0.0,22
2,25818.0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,3,11,0,Single_Household,0,1,0,53,1,2,28,151,0.0,4
3,37509.0,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,1,3,123,152,0.0,9
0,25176.0,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Couples,1,0,0,48,2,4,13,141,0.0,4
2,43586.0,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,3,11,0,Couples,1,0,0,44,1,3,132,152,0.0,10
