Total_Spending,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchase_Num,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Discount_Dependency,Income,Age,Education,Marital_Merged_Couples,Marital_Merged_Single_Household,Kidhome,Teenhome,Total_Household_Size,Total_Children,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Campaign_Response_Rate,Complain,Loyalty_Months,Recency,NumWebVisitsMonth,ID
37,15,0,11,0,2,9,4,1,1,2,0.25,25293.0,55,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,140,51,8,78
388,267,6,54,8,3,50,13,5,2,6,0.15384615384615385,54111.0,59,4,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,140,97,5,5441
1428,298,27,697,216,24,166,15,4,6,5,0.06666666666666667,78394.0,38,2,1,0,0,0,2,0,0,0,0,0,0,1,0.16666666666666666,0,147,13,2,5302
1633,674,92,736,39,0,92,23,3,11,9,0.043478260869565216,80739.0,66,3,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,143,92,1,4687
173,16,14,36,37,22,48,7,4,1,2,0.42857142857142855,22669.0,49,3,1,0,1,0,3,1,0,0,0,0,0,1,0.16666666666666666,0,144,30,9,1087
99,37,4,24,16,9,9,7,4,0,3,0.2857142857142857,29236.0,37,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,139,30,9,6859
215,159,0,22,2,1,31,9,4,1,4,0.3333333333333333,44911.0,65,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,146,11,7,9860
929,686,17,142,23,26,35,23,6,4,13,0.34782608695652173,54693.0,62,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,147,72,6,7129
219,97,3,66,12,7,34,9,4,1,4,0.3333333333333333,48186.0,50,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,133,39,7,5866
174,63,6,57,13,13,22,8,2,1,5,0.5,54809.0,47,2,1,0,1,1,4,2,0,0,0,0,0,1,0.16666666666666666,0,140,0,4,10521
92,56,5,24,4,0,3,6,2,1,3,0.5,41580.0,46,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,149,15,5,7393
1052,209,19,456,160,142,66,24,2,9,13,0.041666666666666664,80336.0,54,4,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,140,12,1,7849
275,198,2,43,0,12,20,11,4,1,6,0.2727272727272727,47743.0,67,2,1,0,0,1,3,1,0,0,0,1,0,0,0.16666666666666666,0,146,56,6,332
587,313,15,47,20,0,192,14,7,4,3,0.14285714285714285,62972.0,69,1,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,153,39,6,9847
1662,941,14,397,76,58,176,22,8,5,9,0.5,57333.0,70,4,0,1,0,1,2,1,0,0,0,0,0,1,0.16666666666666666,0,152,55,6,531
159,86,4,56,2,4,7,8,4,0,4,0.375,32313.0,42,4,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,147,60,9,9576
1024,167,48,602,63,72,72,17,3,10,4,0.058823529411764705,84953.0,71,3,0,1,0,0,1,0,1,0,0,1,1,1,0.6666666666666666,0,143,73,2,6906
35,8,3,19,0,2,3,5,2,0,3,0.4,27071.0,56,3,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,132,90,6,7419
1042,389,66,408,37,57,85,14,4,4,6,0.07142857142857142,68148.0,67,3,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,140,86,2,3170
395,239,7,119,4,15,11,14,6,2,6,0.35714285714285715,65735.0,59,3,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,137,37,7,8527
557,179,21,273,0,21,63,22,6,10,6,0.045454545454545456,86836.0,49,4,1,0,0,0,2,0,1,0,1,0,1,1,0.6666666666666666,0,152,7,5,7872
9,5,0,1,1,1,1,0,0,0,0,0.0,4023.0,61,4,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,130,29,19,9931
69,2,6,28,13,4,16,5,2,0,3,0.2,30093.0,34,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,142,19,7,10595
486,383,0,53,6,4,40,15,8,1,6,0.2,57705.0,58,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,136,14,6,4609
34,2,8,8,6,1,9,4,1,0,3,0.5,25008.0,36,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,135,72,8,5010
1365,536,27,590,38,107,67,27,5,10,12,0.037037037037037035,83257.0,29,1,0,1,0,0,1,0,0,0,1,0,1,1,0.5,1,152,56,6,4427
13,2,1,4,3,1,2,3,1,0,2,0.3333333333333333,22280.0,49,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,144,85,8,11148
1401,322,53,899,34,40,53,20,4,6,10,0.05,72159.0,46,4,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,150,62,2,1168
1574,539,169,816,20,0,30,13,4,5,4,0.07692307692307693,64260.0,63,2,1,0,0,0,2,0,0,0,0,0,0,1,0.16666666666666666,0,148,1,3,9595
1323,712,50,420,65,38,38,19,8,4,7,0.05263157894736842,82733.0,40,4,0,1,0,0,1,0,0,0,0,0,0,1,0.16666666666666666,0,140,28,4,10163
1217,1121,0,72,0,12,12,28,10,8,10,0.14285714285714285,74290.0,53,3,0,1,0,1,2,1,1,0,0,1,0,0,0.3333333333333333,0,141,70,6,2886
103,68,1,13,3,5,13,6,2,0,4,0.16666666666666666,58217.0,73,3,0,1,2,1,4,3,0,0,0,0,0,0,0.0,0,150,84,6,6710
84,36,4,18,6,2,18,6,2,0,4,0.16666666666666666,21024.0,48,3,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,142,89,7,5316
1536,707,44,603,95,58,29,22,2,8,12,0.045454545454545456,70116.0,52,4,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,147,73,1,9029
581,174,77,203,6,24,97,16,8,1,7,0.125,54006.0,39,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,152,42,7,521
928,666,35,124,69,8,26,13,5,3,5,0.07692307692307693,69063.0,58,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,150,16,3,1459
14,0,0,0,6,2,6,3,1,0,2,0.3333333333333333,11448.0,49,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,137,16,6,10241
424,162,50,100,55,30,27,14,4,2,8,0.07142857142857142,61825.0,45,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,141,56,4,1630
960,407,70,239,103,88,53,13,5,4,4,0.07692307692307693,70886.0,53,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,139,65,2,3254
1555,823,25,459,124,29,95,19,6,6,7,0.05263157894736842,69109.0,42,2,1,0,0,0,2,0,0,0,0,0,1,1,0.3333333333333333,0,150,10,4,9064
656,488,23,71,15,0,59,18,8,3,7,0.6111111111111112,60208.0,51,2,0,1,1,1,3,2,0,0,0,1,0,1,0.3333333333333333,0,151,13,7,3678
55,28,0,13,4,2,8,6,2,1,3,0.5,32889.0,56,3,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,140,78,5,4227
20,3,2,10,3,0,2,4,1,0,3,0.25,34738.0,40,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,132,51,6,9467
367,284,0,52,8,3,20,13,9,0,4,0.3076923076923077,30538.0,53,3,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,151,27,10,8486
2257,938,142,754,159,81,183,21,5,10,6,0.047619047619047616,82326.0,47,1,1,0,0,0,2,0,1,0,0,1,1,1,0.6666666666666666,0,134,30,2,2186
42,13,2,15,2,2,8,5,2,0,3,0.4,26642.0,57,4,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,134,71,6,3286
1049,412,172,153,150,105,57,24,7,6,11,0.08333333333333333,69932.0,60,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,143,97,4,8602
48,31,1,8,0,0,8,5,2,0,3,0.4,44503.0,52,2,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,133,83,6,3722
685,502,19,132,0,6,26,19,6,2,11,0.3157894736842105,60200.0,76,4,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,148,3,6,6715
39,18,10,3,3,5,0,4,1,0,3,0.25,49638.0,72,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,132,71,2,4796
43,1,8,6,4,8,16,4,1,0,3,0.25,23830.0,37,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,135,3,7,9612
835,100,71,243,108,94,219,18,9,1,8,0.16666666666666666,33051.0,65,3,0,1,0,0,1,0,0,0,0,0,0,1,0.16666666666666666,0,153,15,9,3766
1515,407,114,445,181,165,203,19,3,7,9,0.05263157894736842,72905.0,66,2,1,0,0,0,2,0,1,0,0,0,0,0,0.16666666666666666,0,135,52,1,1399
1039,664,9,240,50,19,57,24,7,7,10,0.08333333333333333,69702.0,73,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,147,8,4,1570
1596,1045,61,338,60,46,46,23,5,5,13,0.13043478260869565,70300.0,49,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,142,89,8,3426
1828,1218,107,304,23,143,33,17,5,8,4,0.058823529411764705,70643.0,40,4,1,0,0,0,2,0,0,0,0,0,0,1,0.16666666666666666,0,151,66,6,3074
34,15,0,6,0,1,12,4,1,1,2,0.5,30396.0,55,4,1,0,1,0,3,1,0,0,1,0,0,1,0.3333333333333333,0,132,22,7,8341
149,128,0,16,0,1,4,8,4,0,4,0.25,50616.0,56,4,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,132,56,7,5180
946,581,49,157,43,8,108,22,5,6,11,0.045454545454545456,62772.0,55,3,0,1,0,1,2,1,0,0,0,1,0,0,0.16666666666666666,0,144,74,2,6461
28,6,3,12,6,1,0,5,1,1,3,0.2,30298.0,39,4,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,131,48,3,7679
450,185,8,133,56,56,12,15,7,1,7,0.13333333333333333,52413.0,40,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,150,67,7,10702
46,22,1,9,0,0,14,4,1,1,2,0.25,44155.0,67,4,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,135,24,4,7505
1702,584,100,835,65,83,35,15,5,5,5,0.06666666666666667,86979.0,53,4,0,1,0,0,1,0,0,0,1,0,0,1,0.3333333333333333,0,138,67,2,5113
820,355,30,177,90,138,30,21,9,5,7,0.19047619047619047,76532.0,49,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,140,38,5,10858
382,175,10,110,54,6,27,13,6,3,4,0.15384615384615385,42081.0,42,2,1,0,1,0,3,1,0,0,1,0,0,0,0.16666666666666666,0,146,86,6,2961
2126,864,134,768,150,38,172,19,4,10,5,0.05263157894736842,67546.0,36,4,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,152,90,3,2747
2069,957,153,612,99,95,153,19,4,7,8,0.05263157894736842,88420.0,35,3,1,0,0,0,2,0,1,0,1,0,1,0,0.5,0,132,87,1,3010
72,25,6,16,20,0,5,5,2,0,3,0.4,31158.0,39,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,147,62,8,5790
732,641,7,56,0,0,28,20,10,4,6,0.4,61671.0,56,2,0,1,0,1,2,1,1,0,0,1,0,0,0.3333333333333333,0,131,23,8,6892
801,273,86,208,177,14,43,10,2,3,5,0.1,69719.0,50,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,131,99,1,1743
236,122,21,43,25,10,15,10,3,1,6,0.2,49160.0,75,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,138,29,6,3578
80,1,4,10,29,0,36,4,1,1,2,0.25,24882.0,46,0,1,0,1,0,3,1,0,0,1,0,0,0,0.16666666666666666,0,152,52,6,8462
1685,1020,31,430,62,63,79,14,4,6,4,0.07142857142857142,90933.0,70,4,0,1,0,0,1,0,0,0,0,0,1,0,0.16666666666666666,0,133,90,1,5558
277,6,2,3,1,262,3,27,27,0,0,0.0,113734.0,79,4,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,131,9,1,4619
507,378,14,68,19,14,14,16,3,5,8,0.125,59292.0,74,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,143,71,3,8780
68,42,1,18,3,0,4,5,2,0,3,0.4,45759.0,60,4,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,146,13,7,10789
49,15,5,14,0,4,11,4,1,0,3,0.25,22148.0,41,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,133,16,7,10779
397,272,7,80,20,7,11,14,4,4,6,0.07142857142857142,73395.0,37,3,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,134,94,2,5896
39,9,1,24,2,1,2,6,3,0,3,0.5,29819.0,53,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,138,77,6,2337
306,279,0,18,0,0,9,12,3,1,8,0.16666666666666666,45688.0,56,2,1,0,0,1,3,1,0,0,0,1,0,0,0.16666666666666666,0,135,20,4,10951
976,398,61,265,138,61,53,13,3,4,6,0.07692307692307693,62820.0,70,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,144,51,1,544
1028,637,47,237,12,19,76,24,6,11,7,0.16666666666666666,60491.0,53,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,140,81,5,17
70,45,0,16,2,1,6,6,3,0,3,0.16666666666666666,33235.0,38,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,135,71,7,10680
46,21,1,9,7,3,5,4,1,0,3,0.25,35701.0,65,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,146,36,6,3265
51,15,4,13,0,0,19,4,1,1,2,0.25,31535.0,44,3,1,0,1,0,3,1,0,0,1,0,0,0,0.16666666666666666,0,139,95,7,5623
1263,493,183,352,184,23,28,21,3,5,13,0.0,92556.0,64,1,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,132,32,0,5832
1490,957,40,175,158,53,107,20,7,8,5,0.1,67384.0,54,2,0,1,0,1,2,1,0,0,0,1,0,0,0.16666666666666666,0,150,32,5,5544
1564,829,138,430,60,92,15,23,4,6,13,0.043478260869565216,80573.0,53,3,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,151,85,2,6417
1815,1017,50,500,65,50,133,15,5,5,5,0.2,77870.0,57,2,1,0,0,1,3,1,1,0,0,1,0,1,0.5,0,153,93,8,5831
1198,953,0,71,0,0,174,25,10,5,10,0.24,52278.0,61,4,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,147,24,8,7101
416,159,0,120,0,0,137,16,4,4,8,0.4375,57107.0,56,2,0,1,0,1,2,1,0,1,0,1,0,1,0.5,0,153,44,8,10176
85,32,0,8,23,4,18,5,1,0,4,0.2,18929.0,34,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,147,15,6,2326
47,23,0,15,0,2,7,6,3,0,3,0.3333333333333333,36038.0,43,4,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,143,82,6,4385
137,18,42,24,15,20,18,7,2,1,4,0.14285714285714285,20180.0,48,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,147,27,7,2929
21,15,0,4,0,0,2,3,1,0,2,0.3333333333333333,34230.0,59,4,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,148,72,7,10686
70,23,4,5,10,5,23,5,1,0,4,0.2,31878.0,47,1,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,130,7,3,2546
909,200,193,100,46,185,185,20,6,2,12,0.1,70932.0,52,1,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,135,57,3,3283
1676,1324,27,119,71,108,27,22,7,9,6,0.0,91249.0,68,2,0,1,0,0,1,0,1,1,0,1,1,1,0.8333333333333334,0,151,84,4,3138
1735,1193,33,281,129,66,33,25,7,5,13,0.04,77598.0,81,3,0,1,0,0,1,0,0,0,0,0,1,0,0.16666666666666666,0,139,53,3,4994
1191,505,137,401,104,22,22,27,11,5,11,0.1111111111111111,80982.0,65,2,0,1,1,1,3,2,0,0,0,0,0,0,0.0,1,148,48,5,7966
24,2,4,9,0,4,5,4,1,0,3,0.25,22701.0,47,3,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,140,2,5,3112
1182,1103,0,45,0,0,34,17,4,2,11,0.17647058823529413,55212.0,55,4,1,0,0,1,3,1,0,1,0,1,0,0,0.3333333333333333,0,150,65,8,10872
1280,353,61,753,40,46,27,13,3,3,7,0.07692307692307693,70617.0,54,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,142,45,2,2181
1336,652,48,350,94,84,108,18,9,3,6,0.05555555555555555,64849.0,67,2,0,1,0,0,1,0,0,0,0,0,0,1,0.16666666666666666,0,150,42,5,1867
749,379,6,157,25,91,91,19,9,3,7,0.2631578947368421,62694.0,59,3,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,143,29,7,1518
91,46,4,36,2,2,1,6,2,0,4,0.16666666666666666,61917.0,50,4,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,137,83,5,5734
414,162,31,127,8,17,69,13,4,2,7,0.15384615384615385,67472.0,77,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,139,93,3,2878
44,8,3,19,3,3,8,6,3,0,3,0.5,21059.0,42,3,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,136,40,6,1458
63,17,3,18,3,4,18,6,3,1,2,0.3333333333333333,29543.0,56,3,1,0,2,0,4,2,0,0,0,0,0,0,0.0,0,133,47,7,7007
901,340,108,185,130,38,100,21,6,6,9,0.09523809523809523,75903.0,73,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,145,50,3,6200
38,8,4,15,3,5,3,4,1,0,3,0.5,34984.0,49,1,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,152,40,7,1403
455,154,22,202,39,30,8,15,4,2,9,0.3333333333333333,54998.0,68,4,0,1,0,1,2,1,0,0,0,0,0,1,0.16666666666666666,0,146,3,4,4827
775,710,15,30,20,0,0,21,11,2,8,0.14285714285714285,54356.0,75,4,0,1,0,1,2,1,0,0,0,0,0,1,0.16666666666666666,0,150,62,8,6250
15,8,2,4,0,0,1,3,0,0,3,0.3333333333333333,34242.0,65,3,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,133,25,5,9291
38,2,2,4,13,13,4,5,1,0,4,0.2,25410.0,51,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,140,48,4,2478
1512,1050,14,322,0,14,112,21,5,11,5,0.047619047619047616,73356.0,40,4,1,0,0,0,2,0,1,0,1,0,1,1,0.6666666666666666,0,135,56,2,1139
43,19,1,14,3,2,4,4,1,0,3,0.25,28320.0,74,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,148,68,8,5138
42,22,0,6,6,2,6,4,1,0,3,0.25,23763.0,47,2,0,1,1,0,2,1,0,0,0,0,0,0,0.0,0,153,64,7,5393
1089,274,83,216,151,141,224,22,4,6,12,0.045454545454545456,72570.0,40,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,132,67,1,10413
162,68,6,38,3,6,41,7,2,2,3,0.2857142857142857,34529.0,48,3,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,152,94,7,5015
1272,344,45,654,104,11,114,17,3,4,10,0.11764705882352941,70792.0,73,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,147,82,3,10868
1173,145,193,459,205,26,145,18,3,8,7,0.1111111111111111,63211.0,42,2,1,0,0,0,2,0,0,0,0,0,0,1,0.16666666666666666,0,150,3,2,10676
816,217,38,350,111,85,15,21,4,7,10,0.047619047619047616,83891.0,50,3,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,130,24,1,2495
74,18,7,34,10,2,3,6,3,0,3,0.5,36065.0,56,2,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,145,54,8,7842
134,69,8,26,12,7,12,7,3,0,4,0.2857142857142857,39898.0,70,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,147,20,7,9955
157,144,0,7,0,0,6,8,3,1,4,0.125,51141.0,84,4,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,142,96,5,6663
561,256,34,103,90,29,49,16,3,3,10,0.125,56939.0,48,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,140,19,3,2162
1336,483,72,567,94,12,108,18,4,4,10,0.05555555555555555,80872.0,73,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,132,60,1,3434
2092,1285,105,653,28,21,0,22,10,4,8,0.045454545454545456,72335.0,48,4,1,0,0,0,2,0,0,0,0,0,0,1,0.16666666666666666,0,153,2,8,7919
463,338,4,89,11,8,13,15,4,2,9,0.06666666666666667,61798.0,60,4,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,137,13,4,5626
1130,605,10,345,84,54,32,16,1,8,7,0.0625,76842.0,74,4,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,132,37,0,6428
20,8,0,7,3,1,1,4,1,0,3,0.25,29478.0,48,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,136,59,6,8514
377,172,41,86,45,6,27,13,5,3,5,0.38461538461538464,46998.0,68,2,0,1,0,1,2,1,0,0,1,0,0,0,0.16666666666666666,0,151,55,7,10448
1544,448,71,951,40,17,17,27,6,11,10,0.037037037037037035,96843.0,34,2,0,1,0,0,1,0,0,0,0,0,1,1,0.3333333333333333,0,144,60,2,2109
138,67,4,32,17,2,16,7,2,1,4,0.42857142857142855,56551.0,74,4,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,132,48,4,7530
1012,512,53,98,81,179,89,23,8,5,10,0.13043478260869565,70053.0,59,3,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,142,38,5,8925
1766,1462,16,128,0,0,160,14,5,3,6,0.07142857142857142,71670.0,62,4,0,1,0,0,1,0,0,1,0,1,1,1,0.6666666666666666,0,142,8,6,3009
45,20,0,14,7,3,1,6,2,0,4,0.5,44359.0,46,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,130,19,3,6355
161,50,4,44,10,10,43,7,3,1,3,0.42857142857142855,40887.0,72,2,0,1,1,1,3,2,0,0,0,0,0,1,0.16666666666666666,0,144,32,9,3517
144,102,1,15,2,0,24,7,3,0,4,0.14285714285714285,48877.0,58,2,0,1,0,1,2,1,0,0,0,0,0,0,0.0,0,136,27,7,1158
1734,499,149,815,173,49,49,25,6,7,12,0.04,74485.0,77,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,140,58,3,6203
823,381,35,172,56,86,93,20,8,2,10,0.1,64474.0,52,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,138,59,5,7165
1138,631,43,239,128,76,21,26,6,8,12,0.07692307692307693,77226.0,61,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,134,29,3,3595
1429,526,80,553,123,94,53,20,3,10,7,0.05,72643.0,75,2,0,1,0,0,1,0,1,0,0,0,0,1,0.3333333333333333,0,146,60,2,8537
1371,913,26,376,17,26,13,20,3,6,11,0.05,85738.0,46,3,1,0,0,0,2,0,0,0,0,1,1,0,0.3333333333333333,0,135,41,1,4331
982,673,0,199,37,47,26,14,6,3,5,0.14285714285714285,55686.0,58,2,0,1,0,1,2,1,0,0,1,0,0,0,0.16666666666666666,0,147,27,4,6281
44,23,0,9,0,0,12,4,1,0,3,0.25,39062.0,41,2,0,1,1,0,2,1,0,0,1,0,0,0,0.16666666666666666,0,133,28,4,4338
318,199,33,60,8,3,15,12,5,2,5,0.4166666666666667,34600.0,53,2,1,0,1,1,4,2,0,0,0,0,0,1,0.16666666666666666,0,148,8,8,2452
434,261,23,73,4,23,50,14,6,3,5,0.14285714285714285,40794.0,49,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,145,18,7,9507
198,111,16,37,7,9,18,9,3,1,5,0.3333333333333333,54690.0,53,1,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,138,76,3,8360
359,16,4,12,2,4,321,25,25,0,0,0.0,4428.0,55,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,139,0,1,10311
576,63,151,137,153,19,53,16,4,4,8,0.125,32632.0,61,1,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,153,32,5,5117
88,58,0,18,2,0,10,7,3,0,4,0.5714285714285714,38236.0,56,4,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,139,2,7,4867
63,29,1,17,0,3,13,5,2,1,2,0.2,36781.0,45,2,1,0,1,0,3,1,0,0,0,0,0,1,0.16666666666666666,0,133,16,8,9289
27,3,2,12,0,1,9,3,1,0,2,0.3333333333333333,31385.0,40,3,0,1,1,0,2,1,0,0,1,0,0,1,0.3333333333333333,0,149,56,8,10913
193,28,34,62,11,14,44,8,4,0,4,0.375,24570.0,40,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,146,97,9,3032
101,40,3,30,10,7,11,6,3,0,3,0.5,25509.0,50,4,0,1,1,0,2,1,0,0,0,0,0,1,0.16666666666666666,0,152,15,9,8524
2211,879,143,797,106,143,143,21,5,7,9,0.0,94642.0,73,2,1,0,0,0,2,0,1,0,0,0,1,0,0.3333333333333333,0,135,35,1,3334
140,62,1,44,6,5,22,7,2,1,4,0.14285714285714285,58646.0,62,3,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,143,3,4,4470
415,280,7,81,20,0,27,14,6,3,5,0.5714285714285714,53201.0,49,2,0,1,1,1,3,2,0,0,0,0,0,0,0.0,0,147,49,7,1406
22,9,0,6,3,1,3,3,0,0,3,0.3333333333333333,21994.0,67,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,148,4,5,8619
263,182,4,33,0,2,42,10,4,1,5,0.6,57113.0,46,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,147,45,7,10821
393,83,2,101,64,26,117,11,3,5,3,0.09090909090909091,51373.0,33,2,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,142,37,4,4552
147,38,15,54,3,8,29,7,3,0,4,0.42857142857142855,23477.0,38,2,1,0,1,0,3,1,0,0,0,0,0,0,0.0,0,138,39,8,898
443,228,19,130,4,11,51,14,3,3,8,0.14285714285714285,58116.0,68,2,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,133,38,2,9797
1958,1092,37,592,145,37,55,18,5,5,8,0.05555555555555555,72968.0,61,4,0,1,0,0,1,0,1,0,0,0,0,1,0.3333333333333333,0,137,8,3,10949
174,85,15,27,13,13,21,8,3,1,4,0.25,39791.0,53,3,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,145,89,7,8212
2217,1276,24,746,94,29,48,27,9,7,11,0.0,91712.0,77,3,0,1,0,0,1,0,0,0,0,0,1,1,0.3333333333333333,0,139,47,3,6248
1691,1017,33,417,108,100,16,15,5,5,5,0.06666666666666667,94472.0,66,2,0,1,0,1,2,1,0,0,0,1,1,0,0.3333333333333333,0,133,75,5,10164
25,6,2,9,2,1,5,4,1,0,3,0.5,13672.0,64,2,1,0,1,1,4,2,0,0,0,0,0,0,0.0,0,145,86,8,4547
809,448,21,125,52,101,62,21,7,6,8,0.0,96547.0,44,1,1,0,0,0,2,0,1,0,1,0,1,1,0.6666666666666666,0,131,4,2,6815
895,504,23,117,179,28,44,15,6,5,4,0.06666666666666667,79205.0,49,2,1,0,0,0,2,0,1,0,0,0,0,1,0.3333333333333333,0,152,73,4,4122
484,226,22,133,41,31,31,15,4,3,8,0.2,56559.0,49,4,1,0,0,1,3,1,0,0,0,0,0,0,0.0,0,148,46,4,10841
413,239,3,141,0,7,23,14,7,1,6,0.2857142857142857,32644.0,51,4,1,0,1,0,3,1,0,0,1,0,0,0,0.16666666666666666,0,148,38,8,5370
